restaurant,赤から富士店,35.161418,138.674767
restaurant,赤から函南店,35.07383,138.940984
restaurant,創作料理ゆうが沼津,35.102045,138.861431
restaurant,創作料理ゆうが三島,35.125055,138.912682
restaurant,福食ダイニングえびす家富士店,35.173769,138.669434
restaurant,和根洋菜園次,34.707443,137.730029
restaurant,五味八珍浜岡店,34.634257,138.133665
restaurant,五味八珍掛川店,34.774158,137.992749
restaurant,五味八珍袋井店,34.752292,137.908701
restaurant,五味八珍菊川店,34.750127,138.088785
restaurant,静岡四川飯店,34.973126,138.385009
restaurant,焼津四川飯店＆ガーデンズ,34.857041,138.30975
restaurant,藤枝四川飯店＆ガーデンズ,34.847616,138.255631
restaurant,赤から沼津店,35.104961,138.862078
restaurant,Lufus（ルーファス）,34.85311,138.257734
restaurant,クロスロード,34.973126,138.385009
restaurant,ホテルアンビア松風閣,34.88441,138.337205
restaurant,無庵,34.972143,138.384093
restaurant,炙之介 ABURI NO SUKE,34.971954,138.384148
restaurant,魚弥長久,34.978356,138.390578
restaurant,十千花前 静岡,34.969432,138.388809
restaurant,はれのひ,34.968807,138.383163
restaurant,ふじのくにTERRACE,34.976987,138.383057
restaurant,CHA CA （チャカ） 静岡伊勢丹店,34.974693,138.381079
restaurant,築地寿司清 静岡伊勢丹店,34.974693,138.381079
restaurant,麻布茶房 静岡伊勢丹店,34.974693,138.381079
restaurant,ご飯ととろろ とろ麦 静岡伊勢丹店,34.974693,138.381079
restaurant,中国老舗 天津飯店 静岡伊勢丹店,34.974693,138.381079
restaurant,とんかつ 和幸 静岡伊勢丹店,34.974693,138.381079
restaurant,ホテルコンコルド浜松 1F　ベーカリー・ブッフェダイニング「シャンゼリゼ」,34.7139702,137.72667
restaurant,カレーハウスCoCo壱番屋　藤枝国一店,34.8579347,138.2494066
restaurant,銀座ライオン静岡店,34.9714672,138.3878639
restaurant,デニーズ熱海店,35.092169,139.073663
restaurant,デニーズ清水インター店,35.040776,138.482347
restaurant,デニーズ静岡二番町店,34.975165,138.373083
restaurant,デニーズ三島玉川店,35.109806,138.914988
restaurant,デニーズ藤枝店,34.853552,138.254642
restaurant,デニーズ三島大社町店,35.120944,138.921046
restaurant,デニーズ御殿場店,35.312806,138.926413
restaurant,デニーズ富士インター店,35.166731,138.670898
restaurant,デニーズ三島北店,35.149055,138.90831
restaurant,デニーズ掛川店,34.770647,138.00835
restaurant,デニーズ浜松志都呂町店,34.702268,137.657246
restaurant,デニーズ浜松葵東店,34.75798,137.727562
restaurant,デニーズ浜松菅原町店,34.699333,137.725057
restaurant,デニーズ浜松野口町店,34.713107,137.737067
restaurant,デニーズ浜松有玉店,34.771262,137.758715
restaurant,ファミール静岡店,34.972335,138.407291
restaurant,ファミール三島店,35.113472,138.918966
restaurant,和食さと御殿場店,35.299907,138.92103
restaurant,和食さと島田店,34.836872,138.184565
restaurant,和食さと焼津店,34.846881,138.300054
restaurant,和食さと静岡池田店,34.986281,138.422583
restaurant,和食さと清水大曲店,35.017926,138.475418
restaurant,和食さと浜松板屋町店,34.707968,137.735348
restaurant,和食さと浜松西インター店,34.767946,137.688516
restaurant,和食さと浜北店,34.799301,137.76273
restaurant,てんくう沼津南口店,35.100903,138.859395
restaurant,隠れ家DINING　HAHAHA,34.9697182,138.3811154
restaurant,HAM,34.9716125,138.3793544
restaurant,知久屋 大平台店,34.7127641,137.6783077
restaurant,知久屋 医大前店,34.7722173,137.7443075
restaurant,知久屋 初生店,34.7708914,137.7159658
restaurant,知久屋 磐田南店,34.7096383,137.8651623
restaurant,知久屋 桜台店,34.7704364,137.6668127
restaurant,知久屋 新橋店,34.6848013,137.6992596
restaurant,知久屋 雄踏店,34.6941458,137.6441145
restaurant,知久屋 市営グランド前店,34.7442062,137.7369402
restaurant,知久屋 大人見店,34.7328722,137.6590228
restaurant,知久屋 原島店,34.7289338,137.7695585
restaurant,知久屋 三島店,34.6857799,137.7436253
restaurant,知久屋 きらりタウン店,34.7949061,137.7471343
restaurant,知久屋 本郷店,34.6940933,137.7611933
restaurant,知久屋 三保店,34.9987204,138.5155472
restaurant,知久屋 豊田町店,34.7141441,137.8195303
restaurant,知久屋 湖西店,34.7136806,137.5435136
restaurant,知久屋 西美薗店,34.8054607,137.8000122
restaurant,知久屋 和合店,34.7411533,137.7101671
restaurant,鐘庵 三島徳倉店,35.142573,138.911606
restaurant,鐘庵 清水町店,35.099977,138.905562
restaurant,鐘庵 富士今泉ABC店,35.165359,138.698099
restaurant,鐘庵 富士田島店,35.152076,138.694007
restaurant,鐘庵 富士松本店,35.170241,138.648744
restaurant,鐘庵 清水三保総本店,35.000273,138.516867
restaurant,鐘庵 静岡曲金スーパーコンコルド店,34.982406,138.417049
restaurant,鐘庵 静岡池田店,34.977999,138.424064
restaurant,鐘庵 掛川小笠PA店,34.760279,138.003398
restaurant,鐘庵 掛川城西店,34.77613,138.006849
restaurant,鐘庵 上新屋楽園店,34.731869,137.758493
restaurant,鐘庵 浜松富塚店,34.724102,137.697772
restaurant,鐘庵 豊田メグリア本店,35.04841,137.163042
restaurant,鐘庵 岡崎上里店,34.990975,137.157023
restaurant,鐘庵 豊橋浜道店,34.716046,137.404844
restaurant,鐘庵 岡崎インターZENT店,34.941309,137.187564
restaurant,鐘庵 岡崎欠町店,34.949932,137.191579
restaurant,鐘庵 鐘壱,34.980988,138.49208
restaurant,鐘庵 岡崎若松店,34.916412,137.167701
restaurant,鐘庵 鐘之介 浜松西町店,34.683653,137.778297
restaurant,鐘庵 岡崎矢作店,34.967835,137.131988
restaurant,鐘庵 豊田栄町店,35.09721,137.153138
restaurant,味工房 わらび（あらさわ公園内）,34.678613,138.142884
restaurant,ガスト伊豆今井浜,34.756328,139.020151
restaurant,ガスト富士錦町,35.157179,138.677754
restaurant,ガスト沼津下香貫,35.080411,138.870255
restaurant,ガスト伊豆長岡,35.03818,138.94716
restaurant,ガスト富士宮バイパス,35.236594,138.620429
restaurant,ガスト三島梅名,35.09687,138.925767
restaurant,ガスト長泉町,35.136565,138.895128
restaurant,ガスト伊豆大仁,35.004203,138.940656
restaurant,ガスト沼津椎路,35.117027,138.834693
